ID,Year_Birth,Education,Marital_Status, Income ,Cant_Trx_Movil,Cant_Trx_Card
9500,1959,Graduation,Married,"$58,113.00 ",221,104
3074,1984,PhD,Married,"$70,643.00 ",1218,107
5140,1985,PhD,Married,"$64,355.00 ",1047,0
2611,1959,Master,Together,"$82,576.00 ",1206,55
916,1972,PhD,Single,"$41,644.00 ",20,3
10413,1984,Graduation,Married,"$72,570.00 ",274,83
3696,1965,Graduation,Divorced,"$30,630.00 ",27,1
304,1981,Master,Single,"$22,944.00 ",19,3
5113,1971,PhD,Divorced,"$86,979.00 ",584,100
2863,1970,Graduation,Single,,738,20
4597,1970,PhD,Together,"$82,072.00 ",889,55
675,1973,Master,Divorced,"$52,034.00 ",146,0
4483,1993,Graduation,Single,"$72,354.00 ",315,26
1502,1983,Graduation,Together,"$28,427.00 ",18,3
736,1983,Graduation,Together,"$28,427.00 ",18,3
4487,1969,Master,Single,"$39,858.00 ",15,20
3412,1951,Master,Married,"$67,381.00 ",815,8
1744,1965,Basic,Single,"$23,529.00 ",9,7
5837,1967,Graduation,Married,"$51,479.00 ",247,8
3422,1975,Graduation,Married,"$76,068.00 ",1115,12
7462,1954,Graduation,Single,"$22,507.00 ",68,0
10702,1984,Graduation,Single,"$52,413.00 ",185,8
2115,1957,Graduation,Together,"$50,116.00 ",54,0
4138,1962,Graduation,Single,"$76,624.00 ",411,106
11091,1953,Graduation,Together,"$34,587.00 ",7,2
7712,1946,PhD,Single,"$62,159.00 ",182,17
3535,1965,Graduation,Single,"$66,294.00 ",251,108
5899,1950,PhD,Together,"$5,648.00 ",28,0
8749,1984,Graduation,Together,"$37,235.00 ",20,2
10955,1964,Graduation,Widow,"$85,620.00 ",416,46
9491,1984,Graduation,Together,"$23,976.00 ",14,1
5286,1987,Master,Single,"$41,020.00 ",112,1
3409,1984,Graduation,Single,"$36,108.00 ",141,8
2544,1951,Master,Divorced,"$57,530.00 ",50,1
2118,1964,2n Cycle,Married,"$62,905.00 ",166,75
9370,1945,PhD,Married,"$65,846.00 ",562,81
4864,1977,Graduation,Married,"$34,380.00 ",72,7
405,1964,Graduation,Divorced,"$41,638.00 ",315,0
10513,1992,Graduation,Together,"$63,207.00 ",438,169
5138,1950,Graduation,Together,"$28,320.00 ",19,1
8387,1957,Graduation,Married,"$43,140.00 ",134,8
378,1971,Graduation,Married,"$52,531.00 ",283,112
5846,1977,Graduation,Divorced,"$40,246.00 ",2,1
8870,1984,Graduation,Together,"$35,196.00 ",75,12
10340,1984,Graduation,Together,"$35,196.00 ",75,12
7290,1985,Graduation,Single,"$70,596.00 ",347,44
8895,1985,Graduation,Single,"$70,596.00 ",347,44
3635,1962,PhD,Single,"$52,597.00 ",492,0
11178,1972,Master,Single,"$42,394.00 ",15,2
2410,1969,Graduation,Single,"$81,657.00 ",364,40
3281,1960,PhD,Married,"$49,154.00 ",206,10
9905,1952,Graduation,Together,"$34,074.00 ",135,1
2437,1989,Graduation,Married,,861,138
2565,1955,Master,Divorced,"$70,638.00 ",1016,12
7912,1978,Graduation,Married,"$38,136.00 ",8,15
7072,1973,Graduation,Married,"$67,432.00 ",432,79
1409,1951,Graduation,Together,"$40,689.00 ",270,3
5314,1951,Graduation,Together,"$40,689.00 ",270,3
7215,1983,Graduation,Single,"$101,970.00 ",722,27
8858,1972,PhD,Married,"$44,325.00 ",516,0
895,1948,PhD,Married,"$61,467.00 ",410,16
10313,1975,Graduation,Married,"$48,178.00 ",159,4
642,1980,Basic,Married,"$16,005.00 ",1,3
8504,1973,Graduation,Married,"$79,593.00 ",350,60
1020,1973,Graduation,Married,"$79,593.00 ",350,60
3717,1959,Graduation,Married,"$61,180.00 ",403,24
7646,1989,Graduation,Single,"$64,449.00 ",218,63
5796,1963,Graduation,Married,"$77,437.00 ",560,21
8625,1976,Graduation,Married,"$17,649.00 ",15,1
5407,1954,Graduation,Together,"$53,103.00 ",729,17
4356,1971,Graduation,Together,"$71,819.00 ",1224,28
2886,1971,Master,Divorced,"$74,290.00 ",1121,0
10057,1951,Graduation,Single,"$72,282.00 ",503,27
10741,1951,Master,Together,"$47,352.00 ",172,12
5491,1951,Master,Together,"$47,352.00 ",172,12
4442,1961,Graduation,Single,"$46,524.00 ",31,19
3972,1976,Graduation,Together,"$50,200.00 ",266,6
2431,1990,Graduation,Married,"$18,222.00 ",12,4
7899,1952,PhD,Married,"$77,610.00 ",1245,33
9703,1970,PhD,Married,"$38,097.00 ",77,2
6927,1968,PhD,Married,"$44,377.00 ",224,0
7005,1981,Graduation,Single,"$58,684.00 ",479,35
246,1965,Graduation,Married,"$66,480.00 ",199,9
4796,1952,Graduation,Divorced,"$49,638.00 ",18,10
4725,1950,PhD,Together,"$50,616.00 ",30,2
3286,1967,PhD,Divorced,"$26,642.00 ",13,2
10680,1986,Graduation,Together,"$33,235.00 ",45,0
4297,1969,Graduation,Together,"$23,228.00 ",13,2
7327,1959,PhD,Married,"$36,732.00 ",21,5
1553,1946,Graduation,Together,"$82,657.00 ",966,168
1665,1964,PhD,Divorced,"$64,140.00 ",1459,0
10640,1974,Graduation,Together,"$44,392.00 ",87,5
7620,1990,Basic,Single,"$16,185.00 ",5,11
7761,1978,2n Cycle,Together,"$38,702.00 ",13,11
5062,1963,PhD,Married,"$54,072.00 ",35,0
6349,1987,Master,Divorced,"$61,787.00 ",621,73
3386,1992,Graduation,Married,"$34,935.00 ",34,4
8175,1992,Graduation,Married,"$34,935.00 ",34,4
6245,1950,PhD,Together,"$59,292.00 ",378,14
8780,1950,PhD,Together,"$59,292.00 ",378,14
2276,1955,Graduation,Single,"$57,959.00 ",430,16
1172,1983,PhD,Married,"$92,491.00 ",979,44
3225,1984,Master,Married,"$42,207.00 ",116,11
8629,1956,Graduation,Widow,"$46,984.00 ",19,1
798,1987,Graduation,Single,"$23,442.00 ",2,0
269,1963,PhD,Single,"$46,757.00 ",777,30
8213,1980,2n Cycle,Together,"$14,515.00 ",6,4
10245,1986,2n Cycle,Single,"$80,910.00 ",160,80
2447,1979,Graduation,Together,"$30,545.00 ",4,12
9817,1970,Master,Single,"$44,802.00 ",853,10
1371,1976,Graduation,Single,"$79,941.00 ",123,164
8093,1969,Master,Married,"$79,734.00 ",572,8
713,1977,Master,Married,"$50,353.00 ",141,15
11051,1956,PhD,Together,"$77,376.00 ",492,19
5545,1972,PhD,Married,"$78,075.00 ",572,8
5283,1976,PhD,Single,"$42,473.00 ",93,1
5010,1988,Graduation,Single,"$25,008.00 ",2,8
7495,1948,PhD,Married,"$56,223.00 ",77,28
4368,1980,Graduation,Married,"$47,850.00 ",42,7
6303,1986,PhD,Together,"$91,820.00 ",410,73
1030,1965,PhD,Single,"$40,637.00 ",22,0
10364,1959,Graduation,Divorced,"$23,295.00 ",0,0
6945,1952,Graduation,Single,"$84,574.00 ",387,20
8562,1969,Graduation,Together,"$54,165.00 ",127,4
2918,1981,Graduation,Divorced,"$28,510.00 ",44,5
9167,1956,Graduation,Married,"$67,131.00 ",465,71
4743,1969,PhD,Married,"$56,242.00 ",689,8
10742,1983,PhD,Married,"$86,580.00 ",532,21
10965,1955,Graduation,Together,"$76,005.00 ",983,20
7129,1962,PhD,Married,"$54,693.00 ",686,17
3732,1955,Master,Married,"$52,750.00 ",393,0
7124,1968,Graduation,Divorced,"$36,997.00 ",43,4
10686,1965,PhD,Together,"$34,230.00 ",15,0
7247,1960,Graduation,Widow,"$47,916.00 ",505,0
1513,1979,2n Cycle,Together,"$60,839.00 ",600,21
460,1972,PhD,Married,"$79,930.00 ",792,86
6653,1970,PhD,Married,"$55,158.00 ",293,0
9400,1958,2n Cycle,Single,"$85,485.00 ",630,26
7106,1943,PhD,Married,"$75,865.00 ",483,0
4252,1965,Graduation,Married,"$44,375.00 ",213,5
9240,1971,PhD,Single,"$60,504.00 ",458,0
10770,1959,Graduation,Married,"$65,492.00 ",247,161
176,1980,2n Cycle,Single,"$67,506.00 ",90,38
6870,1959,PhD,Divorced,"$68,805.00 ",182,2
143,1970,Graduation,Single,"$61,209.00 ",466,0
6445,1967,Graduation,Together,"$66,825.00 ",243,101
4278,1983,PhD,Single,"$87,188.00 ",910,111
6906,1953,Master,Widow,"$84,953.00 ",167,48
4637,1954,PhD,Single,"$74,637.00 ",960,64
8690,1962,Graduation,Married,"$86,111.00 ",399,28
1173,1947,Master,Together,"$77,632.00 ",1200,105
1928,1973,Graduation,Married,"$31,814.00 ",35,3
9029,1972,PhD,Married,"$70,116.00 ",707,44
10299,1969,PhD,Single,"$48,240.00 ",389,91
9246,1985,Master,Together,"$40,101.00 ",171,3
4943,1953,Graduation,Married,"$70,503.00 ",1379,33
4122,1975,Graduation,Married,"$79,205.00 ",504,23
2853,1980,Graduation,Single,"$51,766.00 ",60,51
902,1980,Graduation,Together,"$62,994.00 ",224,12
1672,1974,PhD,Together,"$65,640.00 ",204,7
7254,1969,Graduation,Together,"$38,361.00 ",39,0
8775,1969,Graduation,Together,"$38,361.00 ",39,0
9543,1985,Graduation,Married,"$19,986.00 ",3,6
7093,1985,Graduation,Married,"$19,986.00 ",3,6
2894,1985,Graduation,Single,"$72,903.00 ",1067,138
5956,1948,PhD,Divorced,"$45,072.00 ",144,2
1921,1967,PhD,Married,"$59,062.00 ",46,1
5057,1961,Master,Married,"$61,794.00 ",264,47
10260,1965,Master,Together,"$45,143.00 ",202,5
2262,1965,Master,Together,"$45,143.00 ",202,5
7930,1969,Master,Single,"$26,877.00 ",101,13
1461,1965,PhD,Divorced,"$36,921.00 ",17,1
7514,1956,2n Cycle,Together,"$54,342.00 ",84,10
6461,1969,Master,Single,"$62,772.00 ",581,49
257,1959,PhD,Married,"$75,032.00 ",952,12
9460,1963,Graduation,Married,"$22,419.00 ",30,3
3855,1963,Graduation,Married,"$22,419.00 ",30,3
367,1978,2n Cycle,Married,"$36,550.00 ",47,90
9265,1953,Graduation,Married,"$75,027.00 ",925,64
1990,1974,PhD,Single,"$63,159.00 ",965,34
3594,1973,Master,Married,"$54,108.00 ",539,6
9292,1952,Graduation,Married,"$81,795.00 ",324,132
6218,1965,Graduation,Married,"$59,594.00 ",457,4
6528,1982,Master,Together,"$18,492.00 ",2,2
10164,1958,Graduation,Single,"$94,472.00 ",1017,33
9937,1979,Graduation,Single,"$70,337.00 ",187,81
274,1973,Graduation,Single,"$34,853.00 ",9,3
5250,1943,Master,Widow,,532,126
11010,1984,PhD,Single,"$16,269.00 ",19,3
6969,1982,Graduation,Together,"$50,272.00 ",99,13
10735,1971,Graduation,Single,"$22,804.00 ",14,1
5068,1971,Graduation,Single,"$22,804.00 ",14,1
9974,1974,Graduation,Married,"$30,631.00 ",15,6
7053,1966,PhD,Single,"$78,420.00 ",604,28
3179,1980,Graduation,Single,"$81,741.00 ",249,153
8082,1971,Graduation,Married,"$25,721.00 ",1,3
1362,1972,Graduation,Single,"$31,907.00 ",33,87
6768,1962,Graduation,Divorced,"$37,859.00 ",22,1
2375,1972,Graduation,Together,"$30,261.00 ",8,0
6856,1979,Graduation,Together,"$21,645.00 ",14,0
4066,1978,2n Cycle,Divorced,"$21,282.00 ",1,5
4333,1954,Graduation,Together,"$32,144.00 ",41,0
2948,1954,Master,Divorced,"$62,637.00 ",104,12
4927,1971,Graduation,Together,"$16,626.00 ",8,3
7426,1971,2n Cycle,Married,"$54,690.00 ",111,16
8360,1971,2n Cycle,Married,"$54,690.00 ",111,16
4058,1955,PhD,Single,"$61,284.00 ",618,15
10755,1976,2n Cycle,Married,"$23,718.00 ",6,3
8414,1962,PhD,Single,"$33,419.00 ",56,0
6810,1983,Graduation,Divorced,"$82,025.00 ",267,98
3839,1958,Basic,Single,"$15,056.00 ",6,12
3483,1958,Graduation,Married,"$48,192.00 ",1039,43
238,1967,2n Cycle,Together,"$67,309.00 ",515,47
591,1957,Graduation,Widow,"$66,033.00 ",293,35
5063,1977,Graduation,Single,"$28,769.00 ",41,5
4303,1957,PhD,Together,"$6,835.00 ",107,2
2258,1986,Graduation,Married,"$32,880.00 ",8,4
7301,1982,2n Cycle,Single,"$23,616.00 ",4,22
11121,1981,Graduation,Married,"$19,419.00 ",2,14
5287,1973,Graduation,Married,"$34,961.00 ",45,2
6457,1976,Graduation,Divorced,"$64,892.00 ",527,24
3559,1988,2n Cycle,Married,"$16,248.00 ",12,11
5577,1983,Graduation,Together,"$43,776.00 ",8,0
641,1967,Graduation,Single,"$52,074.00 ",59,0
954,1960,Basic,Widow,"$22,123.00 ",3,3
1834,1978,Master,Single,"$35,544.00 ",30,5
8789,1989,2n Cycle,Married,"$59,060.00 ",35,40
10584,1976,Graduation,Married,"$65,665.00 ",225,162
2337,1971,Graduation,Divorced,"$29,819.00 ",9,1
6071,1989,Graduation,Single,"$81,217.00 ",493,70
295,1989,Graduation,Single,"$81,217.00 ",493,70
10203,1990,Graduation,Single,"$26,095.00 ",11,7
3968,1970,2n Cycle,Divorced,"$65,706.00 ",918,10
4037,1976,Graduation,Divorced,"$31,859.00 ",3,1
6932,1941,PhD,Married,"$93,027.00 ",1285,42
10159,1970,Graduation,Divorced,"$58,710.00 ",440,81
1177,1966,Master,Together,"$49,618.00 ",80,3
9426,1964,Master,Single,"$58,308.00 ",691,0
10637,1964,Graduation,Married,"$40,800.00 ",24,0
10826,1959,Graduation,Married,"$18,690.00 ",6,1
4086,1959,Graduation,Married,"$18,690.00 ",6,1
10304,1959,Graduation,Married,"$18,690.00 ",6,1
7998,1958,Graduation,Together,"$28,087.00 ",53,8
10992,1967,Graduation,Together,"$75,702.00 ",650,28
6383,1971,PhD,Together,"$32,892.00 ",26,0
10536,1971,PhD,Together,"$32,892.00 ",26,0
6036,1959,Master,Together,"$89,120.00 ",1168,92
11092,1961,Graduation,Married,"$27,116.00 ",12,1
538,1989,Graduation,Single,"$46,107.00 ",31,9
10022,1973,PhD,Single,"$54,466.00 ",12,0
10157,1965,Graduation,Single,"$59,686.00 ",89,15
3503,1950,Graduation,Divorced,"$82,460.00 ",255,47
146,1960,PhD,Single,"$76,045.00 ",760,53
5538,1975,Graduation,Divorced,"$83,829.00 ",897,161
3910,1975,Graduation,Divorced,"$83,829.00 ",897,161
4227,1968,Master,Together,"$32,889.00 ",28,0
6634,1979,Master,Divorced,"$33,462.00 ",22,3
8916,1975,Graduation,Divorced,"$36,627.00 ",9,1
6460,1982,Graduation,Married,"$28,718.00 ",12,4
5883,1972,Graduation,Married,"$77,981.00 ",138,120
10091,1956,Graduation,Single,"$60,230.00 ",520,20
697,1969,Graduation,Together,"$74,918.00 ",972,59
2607,1953,Graduation,Single,"$40,464.00 ",424,17
8427,1956,Master,Single,"$64,857.00 ",556,14
217,1956,Master,Single,"$64,857.00 ",556,14
6202,1960,Graduation,Together,"$63,381.00 ",571,50
3856,1960,Graduation,Together,"$63,381.00 ",571,50
10648,1982,2n Cycle,Together,"$66,664.00 ",398,96
5120,1982,2n Cycle,Together,"$66,664.00 ",398,96
6749,1966,Graduation,Single,"$86,358.00 ",957,47
1584,1977,Graduation,Married,"$41,443.00 ",171,7
9559,1961,PhD,Married,"$57,072.00 ",944,0
771,1967,Graduation,Together,"$54,178.00 ",135,9
5237,1950,PhD,Single,"$48,767.00 ",28,1
2461,1955,Master,Single,"$51,124.00 ",26,1
5474,1970,Graduation,Single,"$43,020.00 ",45,7
2895,1963,Graduation,Single,"$49,980.00 ",104,1
7972,1955,Graduation,Single,"$72,906.00 ",400,32
10067,1976,2n Cycle,Together,"$25,176.00 ",4,0
500,1977,Graduation,Together,"$96,876.00 ",908,43
922,1979,2n Cycle,Married,"$31,086.00 ",16,2
2861,1983,Graduation,Single,"$24,072.00 ",9,1
375,1954,Graduation,Divorced,"$76,773.00 ",516,56
10936,1965,Graduation,Married,"$72,190.00 ",597,166
10314,1948,PhD,Married,"$83,837.00 ",847,66
4240,1978,Graduation,Married,"$17,345.00 ",4,9
2674,1958,Master,Single,"$75,154.00 ",543,10
2563,1961,Basic,Married,"$28,249.00 ",1,9
8312,1961,Basic,Married,"$28,249.00 ",1,9
6999,1980,Master,Married,"$69,661.00 ",656,16
7574,1979,PhD,Together,"$27,922.00 ",11,0
5223,1966,Master,Together,"$45,903.00 ",33,8
2952,1977,Master,Single,"$36,273.00 ",29,3
7683,1968,Master,Married,"$70,777.00 ",554,35
9481,1976,Graduation,Married,"$17,148.00 ",9,9
9907,1969,Master,Together,"$66,476.00 ",742,28
5454,1979,Master,Married,"$45,057.00 ",37,0
3798,1968,Graduation,Married,"$41,120.00 ",24,2
7281,1959,PhD,Single,,81,11
4259,1986,Master,Single,"$19,485.00 ",6,0
2549,1983,PhD,Together,"$21,840.00 ",17,0
6437,1985,2n Cycle,Single,"$41,473.00 ",21,8
2488,1956,2n Cycle,Divorced,"$31,395.00 ",23,1
3945,1947,PhD,Widow,"$68,117.00 ",618,44
702,1975,2n Cycle,Widow,"$47,682.00 ",162,61
9010,1972,Master,Married,"$83,151.00 ",968,147
9710,1969,PhD,Divorced,"$58,086.00 ",708,7
1509,1958,PhD,Together,"$84,460.00 ",152,27
9120,1962,Graduation,Single,"$66,565.00 ",747,10
5252,1969,Graduation,Divorced,"$23,910.00 ",16,12
5959,1968,Graduation,Single,"$35,893.00 ",158,0
7441,1973,Graduation,Divorced,"$71,128.00 ",958,159
4271,1989,2n Cycle,Together,"$38,683.00 ",46,35
4095,1971,Graduation,Married,"$37,150.00 ",167,37
8852,1976,Graduation,Married,"$61,064.00 ",387,126
7698,1976,PhD,Married,"$51,650.00 ",152,3
4174,1956,Master,Together,"$55,249.00 ",97,1
3182,1973,PhD,Single,"$46,854.00 ",96,1
193,1996,Basic,Married,"$14,421.00 ",0,0
5229,1969,PhD,Together,"$54,132.00 ",30,1
5555,1975,Graduation,Divorced,"$153,924.00 ",1,1
7732,1978,Graduation,Married,"$64,813.00 ",293,0
310,1970,Master,Married,"$61,872.00 ",330,5
6261,1979,Graduation,Married,"$58,025.00 ",270,31
6274,1948,Master,Married,"$83,790.00 ",1076,16
1655,1979,Graduation,Together,"$34,350.00 ",16,3
2740,1958,PhD,Widow,"$33,438.00 ",62,1
4328,1986,2n Cycle,Married,"$21,955.00 ",5,1
17,1971,PhD,Married,"$60,491.00 ",637,47
9153,1964,PhD,Married,"$59,304.00 ",418,61
520,1974,Graduation,Married,"$34,421.00 ",3,3
8372,1974,Graduation,Married,"$34,421.00 ",3,3
73,1953,PhD,Single,"$51,411.00 ",14,0
2002,1958,Graduation,Divorced,"$71,964.00 ",587,51
6059,1953,PhD,Together,"$64,504.00 ",986,36
11166,1961,Graduation,Married,"$49,678.00 ",229,5
6257,1976,Master,Single,"$60,482.00 ",255,43
9224,1972,PhD,Single,"$55,260.00 ",825,8
8732,1969,Master,Widow,"$67,369.00 ",1298,0
955,1962,Master,Together,"$47,175.00 ",167,2
4910,1967,Graduation,Divorced,"$68,743.00 ",1132,134
564,1981,PhD,Together,"$56,937.00 ",746,8
8931,1986,Graduation,Together,"$83,033.00 ",812,99
1998,1976,Graduation,Single,"$37,697.00 ",34,6
1250,1976,Graduation,Single,"$37,697.00 ",34,6
8397,1951,Graduation,Married,"$44,689.00 ",18,0
9672,1970,2n Cycle,Married,"$23,162.00 ",8,3
2125,1959,Graduation,Divorced,"$63,033.00 ",194,61
5975,1967,PhD,Single,"$40,304.00 ",37,0
983,1984,Graduation,Married,"$40,059.00 ",110,29
9938,1954,Graduation,Married,"$80,067.00 ",519,17
4385,1981,PhD,Single,"$36,038.00 ",23,0
1612,1981,PhD,Single,,23,0
803,1968,Graduation,Together,"$40,521.00 ",12,0
10675,1956,PhD,Married,"$66,334.00 ",909,11
7004,1984,Graduation,Single,"$11,012.00 ",24,3
4432,1976,Graduation,Divorced,"$31,615.00 ",2,3
5079,1971,Graduation,Married,,71,1
4475,1949,PhD,Married,"$69,098.00 ",1315,22
10868,1951,Graduation,Widow,"$70,792.00 ",344,45
6742,1979,Graduation,Married,"$17,688.00 ",2,2
5692,1989,Basic,Married,"$25,443.00 ",1,4
339,1972,PhD,Married,"$57,091.00 ",462,0
10398,1981,2n Cycle,Single,"$24,336.00 ",1,6
8017,1981,2n Cycle,Married,"$51,111.00 ",22,0
3722,1972,Graduation,Single,"$44,503.00 ",31,1
7326,1971,Master,Married,"$56,850.00 ",34,1
2416,1969,PhD,Single,"$66,582.00 ",789,25
1878,1985,2n Cycle,Married,"$23,148.00 ",4,6
5278,1964,Graduation,Married,"$82,224.00 ",307,26
5734,1974,PhD,Married,"$61,917.00 ",46,4
4370,1966,Graduation,Together,"$43,482.00 ",18,1
8405,1979,Graduation,Divorced,"$68,274.00 ",135,25
7617,1974,Graduation,Single,"$42,373.00 ",67,5
10339,1954,Master,Together,,161,0
6376,1979,Graduation,Single,"$57,537.00 ",191,56
2150,1958,PhD,Widow,"$80,995.00 ",860,28
7386,1976,Graduation,Divorced,"$30,992.00 ",17,0
3006,1976,Graduation,Divorced,"$30,992.00 ",17,0
11088,1971,PhD,Together,"$78,642.00 ",1396,0
5185,1955,Graduation,Married,"$74,268.00 ",199,66
3523,1962,Graduation,Together,"$75,072.00 ",583,34
55,1963,Graduation,Together,"$56,253.00 ",509,0
3807,1955,Graduation,Together,"$59,925.00 ",473,21
2453,1960,Graduation,Together,"$62,807.00 ",526,28
7787,1960,Graduation,Together,"$62,807.00 ",526,28
2230,1970,PhD,Married,"$23,626.00 ",27,2
8146,1976,Master,Together,"$46,106.00 ",30,0
988,1965,Graduation,Married,"$81,168.00 ",410,0
4832,1979,Graduation,Married,"$27,244.00 ",6,5
3152,1957,Graduation,Together,"$26,091.00 ",15,10
11188,1957,Graduation,Together,"$26,091.00 ",15,10
361,1969,Master,Married,"$43,142.00 ",5,1
5939,1971,Graduation,Together,"$38,232.00 ",43,5
9349,1985,Graduation,Married,"$92,533.00 ",693,21
819,1945,Graduation,Widow,"$63,285.00 ",508,124
10120,1955,Graduation,Together,"$38,946.00 ",116,6
4541,1955,Graduation,Together,"$38,946.00 ",116,6
2456,1975,PhD,Married,"$40,233.00 ",80,4
2516,1969,2n Cycle,Married,"$46,831.00 ",22,2
11013,1987,Graduation,Together,"$67,605.00 ",336,28
9988,1976,Master,Single,"$70,379.00 ",553,25
1627,1957,2n Cycle,Divorced,"$77,297.00 ",408,61
1490,1962,Graduation,Married,"$55,759.00 ",675,0
6710,1951,Master,Single,"$58,217.00 ",68,1
7375,1976,Graduation,Together,"$51,369.00 ",297,7
10144,1976,Graduation,Together,"$51,369.00 ",297,7
3138,1956,Graduation,Single,"$91,249.00 ",1324,27
1440,1978,2n Cycle,Together,"$52,513.00 ",367,17
4200,1970,Master,Married,"$44,159.00 ",167,2
4998,1962,Graduation,Together,"$76,081.00 ",292,30
7321,1962,Graduation,Together,"$76,081.00 ",292,30
8663,1974,Graduation,Divorced,"$39,996.00 ",11,0
1958,1973,PhD,Together,"$55,012.00 ",582,0
6963,1947,Graduation,Single,"$77,457.00 ",675,11
1065,1963,Graduation,Single,"$80,695.00 ",557,129
2712,1956,Graduation,Married,"$71,866.00 ",184,178
6049,1982,Master,Together,"$73,450.00 ",1142,51
6605,1944,PhD,Divorced,"$55,614.00 ",504,13
11181,1949,PhD,Married,"$156,924.00 ",2,1
5234,1967,2n Cycle,Together,"$30,753.00 ",12,5
5253,1956,Master,Together,"$54,603.00 ",145,13
11148,1975,Graduation,Together,"$22,280.00 ",2,1
6289,1951,Master,Together,"$59,385.00 ",135,0
9743,1955,Graduation,Married,"$76,998.00 ",1449,89
9209,1971,Master,Together,"$80,573.00 ",829,138
6417,1971,Master,Together,"$80,573.00 ",829,138
7937,1982,Graduation,Married,"$24,711.00 ",10,7
6488,1959,PhD,Married,"$38,829.00 ",76,0
3194,1974,PhD,Single,"$71,466.00 ",412,12
231,1956,Master,Together,"$28,839.00 ",24,0
9697,1951,Graduation,Married,"$53,790.00 ",335,42
4676,1951,Master,Widow,"$73,705.00 ",612,91
8079,1982,Graduation,Married,"$22,448.00 ",3,1
10032,1976,Graduation,Divorced,"$12,571.00 ",3,5
10505,1960,Master,Together,"$73,113.00 ",741,19
2005,1990,Graduation,Married,"$35,765.00 ",22,3
6940,1966,PhD,Single,"$46,734.00 ",100,1
2304,1963,PhD,Together,"$66,313.00 ",625,7
3170,1957,Master,Together,"$68,148.00 ",389,66
10466,1965,Graduation,Married,"$44,393.00 ",24,2
7325,1986,PhD,Together,"$38,197.00 ",23,0
455,1946,PhD,Married,"$51,012.00 ",102,9
7592,1946,PhD,Married,"$51,012.00 ",102,9
4547,1960,Graduation,Together,"$13,672.00 ",6,2
6825,1953,Graduation,Together,"$41,452.00 ",13,0
2961,1982,Graduation,Married,"$42,081.00 ",175,10
8700,1986,Basic,Single,"$14,906.00 ",7,7
2278,1985,2n Cycle,Single,"$33,812.00 ",4,17
10703,1975,Master,Single,"$46,098.00 ",57,0
9,1975,Master,Single,"$46,098.00 ",57,0
2804,1975,Master,Single,"$46,098.00 ",57,0
4915,1956,2n Cycle,Married,"$53,230.00 ",176,72
3010,1989,Master,Together,"$88,420.00 ",957,153
4279,1963,2n Cycle,Single,"$39,548.00 ",15,4
2564,1953,Graduation,Together,"$61,278.00 ",111,3
1137,1964,Graduation,Single,"$81,246.00 ",398,190
5084,1975,Graduation,Widow,"$58,330.00 ",445,53
7094,1975,Graduation,Widow,"$58,330.00 ",445,53
6327,1967,Graduation,Together,"$65,777.00 ",565,32
6131,1980,2n Cycle,Married,"$70,829.00 ",141,70
5798,1973,Master,Together,,445,37
10379,1962,Master,Single,"$59,247.00 ",327,9
606,1967,Graduation,Single,"$25,930.00 ",6,1
7801,1959,Graduation,Together,"$54,753.00 ",197,107
2445,1974,PhD,Together,"$28,440.00 ",38,1
5346,1973,2n Cycle,Married,"$23,559.00 ",25,5
550,1952,Graduation,Divorced,"$62,335.00 ",243,131
4478,1979,Graduation,Married,"$63,777.00 ",457,5
2350,1972,Graduation,Married,"$59,666.00 ",623,53
1118,1956,Master,Married,"$50,965.00 ",544,13
1491,1965,2n Cycle,Together,"$71,488.00 ",162,33
4507,1952,Graduation,Single,"$72,228.00 ",631,28
7023,1953,PhD,Single,"$46,231.00 ",189,2
6977,1974,Graduation,Together,"$75,702.00 ",1073,0
4042,1971,Graduation,Divorced,"$43,300.00 ",91,3
7274,1957,Graduation,Married,"$78,618.00 ",736,163
2902,1958,Graduation,Together,,19,4
3332,1985,Graduation,Single,"$29,760.00 ",64,4
7433,1985,Graduation,Single,"$29,760.00 ",64,4
9386,1962,Graduation,Together,"$50,127.00 ",274,0
5176,1988,Graduation,Together,"$29,604.00 ",7,6
10323,1952,Graduation,Married,"$49,413.00 ",205,7
4682,1958,Graduation,Married,"$51,876.00 ",99,27
3083,1974,Graduation,Married,"$45,837.00 ",215,13
8015,1962,PhD,Divorced,"$85,696.00 ",714,76
1745,1962,PhD,Divorced,"$85,696.00 ",714,76
3136,1962,Master,Divorced,"$59,432.00 ",317,25
6991,1951,Graduation,Divorced,"$43,185.00 ",537,6
8132,1975,PhD,Married,"$60,631.00 ",565,6
503,1985,Master,Married,"$20,559.00 ",13,1
8148,1956,Master,Together,"$50,898.00 ",285,28
2736,1978,Graduation,Married,"$73,807.00 ",366,124
8162,1956,Master,Together,"$14,661.00 ",4,1
692,1954,Graduation,Together,"$36,807.00 ",4,2
7706,1975,2n Cycle,Together,"$46,772.00 ",350,104
9298,1947,PhD,Together,"$81,574.00 ",1252,0
2986,1976,Graduation,Married,"$30,772.00 ",7,2
10812,1978,PhD,Married,"$46,377.00 ",37,0
2909,1974,PhD,Married,"$78,128.00 ",934,24
6974,1972,PhD,Together,"$83,443.00 ",518,42
9140,1960,2n Cycle,Together,"$50,523.00 ",51,4
4554,1965,Graduation,Together,"$47,009.00 ",171,45
7791,1967,Master,Married,"$37,054.00 ",12,1
